treatment_hcp_id,control_hcp_id,method,event_id,event_date,target_ndc_category,specialty,region,pre_period_rx_baseline,control_pre_period_rx_baseline,is_matched,match_rank,control_specialty,treatment_city,control_city,treatment_experience_years,control_experience_years,rx_pct_diff,treatment_city_actual,control_city_actual
1854852153,,rule_based,EVT-0176,2025-01-23,CV_ANTICOAG_ORAL,pulmonology,Southwest,147.16666666666666,,False,,,Southwest,,17,,,Houston,
1862986803,,rule_based,EVT-0176,2025-01-23,CV_ANTICOAG_ORAL,primary care,Midwest,186.66666666666666,,False,,,Midwest,,25,,,Grand Rapids,
1867204764,1526834563,rule_based,EVT-0176,2025-01-23,CV_ANTICOAG_ORAL,pulmonology,Southeast,281.8333333333333,279.1666666666667,True,1,pulmonology,Southeast,Southeast,15,15,0.9461856889414413,Winston-Salem,Columbia
1889776344,1536141264,rule_based,EVT-0176,2025-01-23,CV_ANTICOAG_ORAL,pulmonology,Northeast,282.5,273.8333333333333,True,1,pulmonology,Northeast,Northeast,7,7,3.067846607669623,Camden,Stamford
1921646299,1618352078,rule_based,EVT-0176,2025-01-23,CV_ANTICOAG_ORAL,neurology,Southwest,193.16666666666666,194.5,True,1,neurology,Southwest,Southwest,9,11,0.6902502157031973,Oklahoma City,Austin
1969914385,,rule_based,EVT-0176,2025-01-23,CV_ANTICOAG_ORAL,oncology,West,130.5,,False,,,West,,12,,,Denver,
1999506508,,rule_based,EVT-0176,2025-01-23,CV_ANTICOAG_ORAL,endocrinology,Southwest,133.5,,False,,,Southwest,,4,,,Mesa,
1264333323,,rule_based,EVT-0176,2025-01-23,CV_ANTICOAG_ORAL,primary care,Northeast,420.3333333333333,,False,,,Northeast,,12,,,New York,
1036718538,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,endocrinology,Southwest,58.166666666666664,,False,,,Southwest,,15,,,Phoenix,
1044666919,1464676570,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,neurology,Southeast,132.16666666666666,138.66666666666666,True,1,neurology,Southeast,Southeast,17,19,4.918032786885247,Greenville,Gainesville
1048976678,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,primary care,Southeast,340.0,,False,,,Southeast,,18,,,Orlando,
1098995024,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,primary care,Northeast,347.0,,False,,,Northeast,,6,,,Pittsburgh,
1200480071,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,primary care,Northeast,1196.5,,False,,,Northeast,,20,,,Portland,
1204787067,1874547676,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,neurology,Northeast,74.33333333333333,76.5,True,1,neurology,Northeast,Northeast,13,12,2.9147982062780335,Buffalo,Camden
1227780172,1219172859,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,primary care,Southwest,276.1666666666667,270.6666666666667,True,1,primary care,Southwest,Southwest,11,13,1.9915509957754978,Scottsdale,Austin
1278315217,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,oncology,Midwest,90.33333333333333,,False,,,Midwest,,11,,,Rockford,
1285347583,1815549120,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,neurology,Southwest,73.66666666666667,68.66666666666667,True,1,neurology,Southwest,Southwest,10,9,6.787330316742081,Reno,Oklahoma City
1300832031,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,cardiology,West,287.0,,False,,,West,,11,,,Spokane,
1328056928,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,oncology,Northeast,86.33333333333333,,False,,,Northeast,,7,,,Bangor,
1341556789,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,cardiology,West,1084.5,,False,,,West,,17,,,Seattle,
1394609428,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,endocrinology,Southwest,620.6666666666666,,False,,,Southwest,,4,,,Reno,
1425340662,1566276774,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,primary care,Southwest,509.1666666666667,500.0,True,1,primary care,Southwest,Southwest,17,20,1.8003273322422293,Austin,Reno
1456207657,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,primary care,Midwest,400.3333333333333,,False,,,Midwest,,10,,,Minneapolis,
1456299035,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,primary care,Southeast,219.0,,False,,,Southeast,,15,,,Mobile,
1555906795,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,pulmonology,Midwest,263.3333333333333,,False,,,Midwest,,13,,,Green Bay,
1592062677,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,neurology,Southeast,307.3333333333333,,False,,,Southeast,,9,,,Nashville,
1595774286,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,rheumatology,Midwest,257.0,,False,,,Midwest,,13,,,Peoria,
1599989245,1468815406,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,oncology,Northeast,100.33333333333333,106.66666666666667,True,1,oncology,Northeast,Northeast,13,14,6.3122923588039965,New York,Bangor
1616418756,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,neurology,Northeast,255.66666666666666,,False,,,Northeast,,8,,,Worcester,
1648553570,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,cardiology,Southwest,903.8333333333334,,False,,,Southwest,,11,,,Houston,
1686880901,1847794991,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,primary care,West,53.5,49.5,True,1,primary care,West,West,13,10,7.476635514018691,Salt Lake City,Colorado Springs
1701585576,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,cardiology,Southwest,202.16666666666666,,False,,,Southwest,,9,,,Scottsdale,
1710163217,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,cardiology,Northeast,253.66666666666666,,False,,,Northeast,,11,,,Albany,
1714986282,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,cardiology,West,176.66666666666666,,False,,,West,,10,,,Tacoma,
1725623817,1812123887,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,primary care,Southwest,386.6666666666667,391.5,True,1,primary care,Southwest,Southwest,9,9,1.2499999999999951,Las Vegas,Tucson
1736829924,1546273719,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,pulmonology,Southeast,113.66666666666667,115.16666666666667,True,1,pulmonology,Southeast,Southeast,14,15,1.3196480938416422,Birmingham,Norfolk
1806707737,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,primary care,West,161.83333333333334,,False,,,West,,9,,,Boulder,
1854852153,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,pulmonology,Southwest,147.16666666666666,,False,,,Southwest,,17,,,Houston,
1856406925,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,cardiology,Northeast,176.0,,False,,,Northeast,,12,,,Pittsburgh,
1893606271,,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,oncology,Southwest,108.83333333333333,,False,,,Southwest,,7,,,Austin,
1949335115,1694658844,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,endocrinology,Southeast,235.66666666666666,238.33333333333334,True,1,endocrinology,Southeast,Southeast,8,6,1.1315417256011395,Nashville,Knoxville
1042224778,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,cardiology,Northeast,471.8333333333333,,False,,,Northeast,,6,,,Albany,
1044379984,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,neurology,Midwest,178.83333333333334,,False,,,Midwest,,9,,,Grand Rapids,
1050705288,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,endocrinology,Southeast,243.0,,False,,,Southeast,,21,,,Atlanta,
1103232447,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,neurology,Southwest,226.0,,False,,,Southwest,,11,,,Phoenix,
1159841240,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,neurology,Southeast,208.16666666666666,,False,,,Southeast,,17,,,Charlotte,
1204261733,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,neurology,Southeast,263.8333333333333,,False,,,Southeast,,7,,,Chattanooga,
1227780172,1670560261,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,primary care,Southwest,206.0,217.0,True,1,primary care,Southwest,Southwest,11,13,5.339805825242718,Scottsdale,Tulsa
1240393805,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,primary care,Southeast,191.0,,False,,,Southeast,,10,,,Jacksonville,
1257723886,1598998692,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,endocrinology,Southwest,90.66666666666667,83.66666666666667,True,1,endocrinology,Southwest,Southwest,11,12,7.720588235294117,Phoenix,Tulsa
1315385710,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,primary care,Northeast,696.0,,False,,,Northeast,,20,,,Worcester,
1326516303,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,oncology,Southwest,444.1666666666667,,False,,,Southwest,,12,,,Phoenix,
1362560363,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,cardiology,West,144.66666666666666,,False,,,West,,13,,,Spokane,
1364458855,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,endocrinology,Southeast,140.5,,False,,,Southeast,,14,,,Columbia,
1423152481,1084919582,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,primary care,Southeast,515.1666666666666,497.6666666666667,True,1,primary care,Southeast,Southeast,11,12,3.3969589129731372,Chattanooga,Nashville
1455779946,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,primary care,Southwest,192.0,,False,,,Southwest,,33,,,Tulsa,
1467704312,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,neurology,Northeast,197.66666666666666,,False,,,Northeast,,13,,,Worcester,
1475115246,1923786978,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,cardiology,Southeast,209.66666666666666,211.83333333333334,True,1,cardiology,Southeast,Southeast,17,15,1.0333863275039836,Macon,Nashville
1610177150,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,cardiology,Southeast,237.16666666666666,,False,,,Southeast,,19,,,Mobile,
1689916181,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,primary care,Northeast,393.0,,False,,,Northeast,,6,,,Bangor,
1696606064,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,pulmonology,West,156.66666666666666,,False,,,West,,6,,,Provo,
1725623817,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,primary care,Southwest,383.8333333333333,,False,,,Southwest,,9,,,Las Vegas,
1732527431,1364720148,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,primary care,Southeast,522.3333333333334,514.0,True,1,primary care,Southeast,Southeast,9,6,1.5954052329291712,Arlington,Miami
1766730505,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,cardiology,Midwest,270.3333333333333,,False,,,Midwest,,12,,,Ann Arbor,
1788421810,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,neurology,Northeast,73.0,,False,,,Northeast,,15,,,Springfield,
1808826295,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,primary care,Southeast,326.3333333333333,,False,,,Southeast,,20,,,Miami,
1812815243,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,primary care,Midwest,401.0,,False,,,Midwest,,7,,,Milwaukee,
1814938340,1751172259,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,cardiology,Southeast,162.0,156.33333333333334,True,1,cardiology,Southeast,Southeast,13,12,3.4979423868312702,Huntsville,Savannah
1836939912,1838809964,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,neurology,Southeast,126.66666666666667,117.0,True,1,neurology,Southeast,Southeast,6,8,7.631578947368424,Savannah,Greenville
1848624494,1381937048,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,primary care,Midwest,141.16666666666666,142.66666666666666,True,1,primary care,Midwest,Midwest,14,11,1.062573789846517,Kansas City,Milwaukee
1922670785,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,primary care,Southeast,573.1666666666666,,False,,,Southeast,,30,,,Augusta,
1989798412,,rule_based,EVT-0178,2025-01-31,METABOLIC_GLP1_INJ,primary care,Southwest,404.1666666666667,,False,,,Southwest,,13,,,Las Vegas,
1683943777,1185877283,rule_based,EVT-0177,2025-01-31,CV_ANTICOAG_ORAL,cardiology,West,198.5,204.66666666666666,True,1,cardiology,West,West,8,10,3.10663308144416,Provo,Portland
1002145427,1124890801,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Northeast,692.0,633.3333333333334,True,1,primary care,Northeast,Northeast,13,15,8.477842003853558,Jersey City,Hershey
1048976678,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Southeast,673.0,,False,,,Southeast,,18,,,Orlando,
1084471394,1058325303,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Northeast,306.8333333333333,297.3333333333333,True,1,primary care,Northeast,Northeast,12,13,3.0961434003259103,Springfield,Princeton
1101185407,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Midwest,836.5,,False,,,Midwest,,17,,,Lansing,
1124726435,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Northeast,560.0,,False,,,Northeast,,14,,,Allentown,
1170846871,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Southeast,548.6666666666666,,False,,,Southeast,,19,,,Columbia,
1190842652,1670560261,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Southwest,255.16666666666666,241.33333333333334,True,1,primary care,Southwest,Southwest,10,13,5.421293272370993,Las Vegas,Tulsa
1251567115,1381937048,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Midwest,255.5,233.16666666666666,True,1,primary care,Midwest,Midwest,8,11,8.741030658838882,Rockford,Milwaukee
1271768685,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Midwest,608.8333333333334,,False,,,Midwest,,8,,,St. Paul,
1300654963,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Northeast,277.6666666666667,,False,,,Northeast,,9,,,Albany,
1425340662,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Southwest,493.0,,False,,,Southwest,,17,,,Austin,
1455779946,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Southwest,425.3333333333333,,False,,,Southwest,,33,,,Tulsa,
1456299035,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Southeast,281.3333333333333,,False,,,Southeast,,15,,,Mobile,
1523498065,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Southeast,341.1666666666667,,False,,,Southeast,,15,,,Columbia,
1552813903,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Northeast,1031.1666666666667,,False,,,Northeast,,10,,,Newark,
1595301304,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Southwest,525.3333333333334,,False,,,Southwest,,13,,,Tulsa,
1639269087,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Northeast,284.1666666666667,,False,,,Northeast,,18,,,Buffalo,
1689916181,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Northeast,758.6666666666666,,False,,,Northeast,,6,,,Bangor,
1725623817,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Southwest,865.6666666666666,,False,,,Southwest,,9,,,Las Vegas,
1732527431,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Southeast,481.6666666666667,,False,,,Southeast,,9,,,Arlington,
1812815243,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Midwest,983.8333333333334,,False,,,Midwest,,7,,,Milwaukee,
1824172013,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Midwest,507.6666666666667,,False,,,Midwest,,10,,,Grand Rapids,
1832506087,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Midwest,1237.1666666666667,,False,,,Midwest,,14,,,Grand Rapids,
1848624494,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Midwest,434.6666666666667,,False,,,Midwest,,14,,,Kansas City,
1896554999,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,West,689.5,,False,,,West,,14,,,Eugene,
1924355757,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,Southwest,578.0,,False,,,Southwest,,7,,,Albuquerque,
1937514325,,rule_based,EVT-0179,2025-02-05,PC_ANTIHYPERTENSIVE,primary care,West,565.8333333333334,,False,,,West,,15,,,Colorado Springs,
1159301823,1407902521,rule_based,EVT-0180,2025-02-06,ONC_TARGETED_ORAL,oncology,West,65.16666666666667,61.166666666666664,True,1,oncology,West,West,6,8,6.138107416879806,Eugene,Tacoma
1326905712,,rule_based,EVT-0180,2025-02-06,ONC_TARGETED_ORAL,oncology,West,101.5,,False,,,West,,24,,,Denver,
1358245029,1943531446,rule_based,EVT-0180,2025-02-06,ONC_TARGETED_ORAL,oncology,Midwest,189.83333333333334,187.66666666666666,True,1,oncology,Midwest,Midwest,17,17,1.141352063213355,South Bend,Indianapolis
1640263392,1149018644,rule_based,EVT-0180,2025-02-06,ONC_TARGETED_ORAL,oncology,Southeast,219.0,205.5,True,1,oncology,Southeast,Southeast,18,15,6.164383561643835,Winston-Salem,Richmond
1704492101,,rule_based,EVT-0180,2025-02-06,ONC_TARGETED_ORAL,oncology,Southeast,188.66666666666666,,False,,,Southeast,,24,,,Savannah,
1811081532,,rule_based,EVT-0180,2025-02-06,ONC_TARGETED_ORAL,oncology,Northeast,210.83333333333334,,False,,,Northeast,,12,,,Philadelphia,
1038444141,1245433184,rule_based,EVT-0181,2025-02-07,ONC_TARGETED_ORAL,oncology,Southeast,250.16666666666666,241.66666666666666,True,1,oncology,Southeast,Southeast,11,13,3.397734843437708,Durham,Columbia
1120302413,1987092370,rule_based,EVT-0181,2025-02-07,ONC_TARGETED_ORAL,oncology,Southeast,251.5,258.6666666666667,True,1,oncology,Southeast,Southeast,11,14,2.849569251159716,Atlanta,Nashville
1209464480,1338304433,rule_based,EVT-0181,2025-02-07,ONC_TARGETED_ORAL,oncology,Southeast,592.6666666666666,549.6666666666666,True,1,oncology,Southeast,Southeast,16,14,7.255343082114736,Durham,Columbia
1216532808,1375799982,rule_based,EVT-0181,2025-02-07,ONC_TARGETED_ORAL,oncology,Southeast,151.16666666666666,162.83333333333334,True,1,oncology,Southeast,Southeast,12,10,7.717750826901887,Mobile,Columbia
1407931751,1841542198,rule_based,EVT-0181,2025-02-07,ONC_TARGETED_ORAL,oncology,Midwest,123.16666666666667,128.66666666666666,True,1,oncology,Midwest,Midwest,8,6,4.46549391069011,Cincinnati,South Bend
1480599715,,rule_based,EVT-0181,2025-02-07,ONC_TARGETED_ORAL,oncology,Midwest,139.83333333333334,,False,,,Midwest,,12,,,Toledo,
1704492101,,rule_based,EVT-0181,2025-02-07,ONC_TARGETED_ORAL,oncology,Southeast,188.66666666666666,,False,,,Southeast,,24,,,Savannah,
1758206720,,rule_based,EVT-0181,2025-02-07,ONC_TARGETED_ORAL,oncology,Southwest,173.66666666666666,,False,,,Southwest,,18,,,Tucson,
1840863041,1340345143,rule_based,EVT-0181,2025-02-07,ONC_TARGETED_ORAL,oncology,Southeast,451.1666666666667,434.8333333333333,True,1,oncology,Southeast,Southeast,13,12,3.62024381233839,Miami,Columbia
1009179924,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,cardiology,West,337.5,,False,,,West,,10,,,Los Angeles,
1025231352,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,rheumatology,Northeast,272.8333333333333,,False,,,Northeast,,6,,,Syracuse,
1041585906,1356707665,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,oncology,West,120.66666666666667,115.33333333333333,True,1,oncology,West,West,8,11,4.419889502762438,Eugene,Colorado Springs
1058647219,1697855363,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,pulmonology,Northeast,293.5,270.0,True,1,pulmonology,Northeast,Northeast,11,14,8.006814310051109,Albany,Hershey
1073902250,1641859123,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,rheumatology,West,248.16666666666666,231.66666666666666,True,1,rheumatology,West,West,10,12,6.648757555406314,Boulder,Denver
1085110611,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,West,109.0,,False,,,West,,18,,,Spokane,
1101185407,1488515010,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,primary care,Midwest,182.5,177.83333333333334,True,1,primary care,Midwest,Midwest,17,19,2.5570776255707712,Lansing,St. Louis
1133616429,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,Midwest,228.33333333333334,,False,,,Midwest,,10,,,Grand Rapids,
1137408567,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,endocrinology,Northeast,934.1666666666666,,False,,,Northeast,,10,,,Allentown,
1144669185,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,primary care,Northeast,1068.8333333333333,,False,,,Northeast,,16,,,Allentown,
1159841240,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,Southeast,769.6666666666666,,False,,,Southeast,,17,,,Charlotte,
1240190284,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,oncology,Southwest,148.83333333333334,,False,,,Southwest,,17,,,Santa Fe,
1244876920,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,West,51.5,,False,,,West,,6,,,Eugene,
1246066447,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,rheumatology,Southwest,254.16666666666666,,False,,,Southwest,,28,,,Mesa,
1299418347,1331020234,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,cardiology,Northeast,127.0,138.0,True,1,cardiology,Northeast,Northeast,18,19,8.661417322834646,Springfield,Syracuse
1321405205,1479078465,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,primary care,West,131.0,124.5,True,1,primary care,West,West,10,12,4.961832061068702,San Jose,Portland
1327009084,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,Southwest,121.16666666666667,,False,,,Southwest,,13,,,Scottsdale,
1330017819,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,Southwest,302.0,,False,,,Southwest,,18,,,Santa Fe,
1334266016,1134632102,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,primary care,Southwest,421.3333333333333,389.5,True,1,primary care,Southwest,Southwest,20,22,7.555379746835439,Phoenix,Santa Fe
1409867656,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,Northeast,94.5,,False,,,Northeast,,11,,,Princeton,
1467704312,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,Northeast,402.8333333333333,,False,,,Northeast,,13,,,Worcester,
1512844550,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,Southwest,165.33333333333334,,False,,,Southwest,,15,,,Tulsa,
1567742360,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,primary care,West,455.5,,False,,,West,,8,,,Provo,
1567993435,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,Northeast,70.33333333333333,,False,,,Northeast,,9,,,Buffalo,
1592062677,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,Southeast,333.1666666666667,,False,,,Southeast,,9,,,Nashville,
1595301304,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,primary care,Southwest,124.0,,False,,,Southwest,,13,,,Tulsa,
1616418756,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,Northeast,263.6666666666667,,False,,,Northeast,,8,,,Worcester,
1636376422,1815549120,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,Southwest,64.0,69.0,True,1,neurology,Southwest,Southwest,7,9,7.8125,San Antonio,Oklahoma City
1644815767,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,primary care,West,319.0,,False,,,West,,16,,,Tacoma,
1683943777,1185877283,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,cardiology,West,201.16666666666666,206.5,True,1,cardiology,West,West,8,10,2.6512013256006677,Provo,Portland
1689916181,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,primary care,Northeast,253.66666666666666,,False,,,Northeast,,6,,,Bangor,
1704331150,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,endocrinology,West,346.5,,False,,,West,,11,,,Denver,
1732000645,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,cardiology,Southwest,332.0,,False,,,Southwest,,8,,,Scottsdale,
1779411515,1801662945,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,endocrinology,Midwest,175.0,188.66666666666666,True,1,endocrinology,Midwest,Midwest,11,14,7.809523809523804,Kansas City,Columbia
1806707737,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,primary care,West,167.33333333333334,,False,,,West,,9,,,Boulder,
1824149854,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,Southeast,178.5,,False,,,Southeast,,12,,,Memphis,
1836939912,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,neurology,Southeast,89.16666666666667,,False,,,Southeast,,6,,,Savannah,
1854852153,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,pulmonology,Southwest,148.0,,False,,,Southwest,,17,,,Houston,
1927430854,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,primary care,Southeast,522.0,,False,,,Southeast,,13,,,Richmond,
1944079924,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,rheumatology,Southeast,549.1666666666666,,False,,,Southeast,,14,,,Columbia,
1955620046,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,primary care,Southeast,432.1666666666667,,False,,,Southeast,,8,,,Birmingham,
1989798412,1412773438,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,primary care,Southwest,594.8333333333334,601.8333333333334,True,1,primary care,Southwest,Southwest,13,12,1.1768002241524236,Las Vegas,Tucson
1991291398,,rule_based,EVT-0182,2025-02-14,CV_ANTICOAG_ORAL,rheumatology,Southwest,665.1666666666666,,False,,,Southwest,,11,,,Austin,
1133616429,,rule_based,EVT-0183,2025-02-17,NEURO_MIGRAINE_CGRP,neurology,Midwest,245.66666666666666,,False,,,Midwest,,10,,,Grand Rapids,
